,Timestamp,Age,Gender,Country,state,self_employed,family_history,treatment,work_interfere,no_employees,remote_work,tech_company,benefits,care_options,wellness_program,seek_help,anonymity,leave,mental_health_consequence,phys_health_consequence,coworkers,supervisor,mental_health_interview,phys_health_interview,mental_vs_physical,obs_consequence,comments,cleaned_employees,Gender_clean
1170,2014-09-09 13:49:50,29,Male,United States,IL,No,No,No,Sometimes,More than 1000,No,Yes,unknown,unknown,No,No,unknown,unknown,unceratin,No,Some of them,Yes,Maybe,Yes,No,No,unknown,3.0,Male
1171,2014-09-11 17:00:30,30,Male,United States,IL,No,No,No,Sometimes,More than 1000,No,No,Yes,No,Yes,Yes,unknown,unknown,Yes,unceratin,No,No,No,No,unknown,No,unknown,63.0,Male
1172,2014-09-12 19:18:18,40,F,United States,MN,No,Yes,Yes,Sometimes,26-100,No,Yes,Yes,Yes,No,Yes,Yes,Somewhat easy,No,No,Yes,Yes,No,Maybe,Yes,Yes,unknown,63.0,Female
1173,2014-09-13 07:52:27,23,Male,United Kingdom,unknown,No,No,Yes,Sometimes,1-5,No,Yes,No,No,No,No,unknown,Very difficult,unceratin,No,Yes,Yes,Yes,Yes,No,Yes,I burnt out this year. I worked too much had too much pressure on myself from being the sole developer on a delayed project that seemed to grow in size with each week it was delayed by and worried about money a lot.I became depressed and anxious and had trouble eating sleeping and generally being myself. As my depression worsened I was regularly late for work couldn't perform as well as I should and became irritable with my colleagues.My employers response after a while was to send me private messages complaining about my lateness which only worsened the situation. I was prescribed 3 weeks off work by my doctor which my employer agreed to only to come back after to find I had been on 'statutory pay' which was roughly half of what I was expecting and was not enough to cover my rent bills AND food. This made me worse and sent me into another depression until I eventually admitted defeat gave up working and left the company. It took me months to recover and I'm now left (over 6 months after this all started) recovering from the fallout I created leaving employment with hardly any money to my name.I had previously been told by my employer that I was too young to burn out and (stupidly) trusted them. I did not feel comfortable discussing my problems with my employer because each time I was met with an attitude that I had to get myself together and ultimately given the amount of employees before me who had left the company by being fired after an altercation with the employer left me with no option but to hide it from them so I too wouldn't be fired.,1001.0,Male
1174,2014-09-14 09:04:08,20,Male,Georgia,unknown,No,No,No,Rarely,26-100,No,No,No,No,No,No,unknown,Very difficult,Yes,Yes,Some of them,No,No,Maybe,No,No,unknown,750.0,Male
1175,2014-09-14 20:50:05,38,male,United States,NY,No,Yes,No,Sometimes,6-25,No,Yes,unknown,No,No,No,unknown,Somewhat difficult,No,No,Some of them,Yes,No,No,unknown,Yes,unknown,3.0,Male
1176,2014-09-20 13:51:05,26,Female,United States,MI,No,Yes,Yes,Rarely,100-500,No,Yes,Yes,No,No,No,unknown,unknown,unceratin,unceratin,No,No,No,Maybe,No,No,unknown,15.0,Female
1177,2014-09-23 20:05:05,29,Male,United States,OH,No,No,No,Never,26-100,No,Yes,No,No,No,unknown,unknown,unknown,No,No,Some of them,Yes,No,Yes,No,Yes,unknown,300.0,Male
1178,2014-09-26 08:45:56,40,m,China,unknown,Yes,No,No,Sometimes,1-5,Yes,Yes,No,Yes,No,No,unknown,Somewhat easy,No,No,Some of them,Some of them,Maybe,Maybe,unknown,No,unknown,3.0,Male
1179,2014-09-26 10:05:55,25,female,Bulgaria,UT,No,No,Yes,Sometimes,26-100,Yes,Yes,No,No,No,No,unknown,unknown,unceratin,unceratin,Yes,Some of them,Maybe,No,No,No,unknown,63.0,Female
1180,2014-09-26 21:25:14,32,Woman,United States,NY,No,No,Yes,Sometimes,26-100,No,Yes,Yes,Yes,No,No,Yes,unknown,unceratin,unceratin,Some of them,No,No,No,No,No,unknown,63.0,Female
1181,2014-09-30 09:19:01,38,male,United States,CA,No,Yes,Yes,Sometimes,More than 1000,No,No,Yes,Yes,Yes,Yes,Yes,unknown,unceratin,No,Some of them,No,No,Maybe,No,Yes,unknown,15.0,Male
1182,2014-10-02 21:25:16,72,Female,United States,IN,No,Yes,Yes,Never,500-1000,Yes,No,Yes,unknown,unknown,Yes,unknown,Somewhat easy,unceratin,unceratin,Some of them,Yes,No,No,unknown,Yes,unknown,300.0,Female
1183,2014-10-05 21:16:10,35,female,United States,IN,No,Yes,Yes,Sometimes,1-5,Yes,Yes,No,No,No,No,Yes,unknown,unceratin,unceratin,Some of them,Some of them,No,No,Yes,No,unknown,1001.0,Female
1184,2014-10-09 11:14:59,28,F,United States,VA,No,No,Yes,Often,6-25,No,Yes,No,Yes,No,No,unknown,Very difficult,Yes,unceratin,Some of them,Some of them,No,No,unknown,No,unknown,63.0,Female
1185,2014-11-05 10:08:44,27,femail,United States,OK,No,No,No,Never,100-500,No,No,unknown,unknown,unknown,unknown,unknown,unknown,No,No,Some of them,Yes,No,No,Yes,No,unknown,63.0,Male
1186,2014-11-06 11:24:38,56,female,United States,OR,Yes,No,No,Rarely,1-5,Yes,Yes,unknown,unknown,unknown,unknown,unknown,unknown,unceratin,unceratin,No,No,No,No,unknown,No,I'm self-employed on contract with small start-up. Covered through spouse's insurance.,63.0,Female
1187,2014-11-16 08:42:35,38,Male,United States,AL,No,Yes,Yes,Sometimes,26-100,Yes,Yes,Yes,No,No,No,unknown,unknown,unceratin,No,Some of them,Some of them,No,No,unknown,No,unknown,750.0,Male
1188,2014-12-01 09:58:28,31,Female,Belgium,unknown,No,No,No,Sometimes,26-100,No,Yes,unknown,unknown,No,No,Yes,Very easy,unceratin,No,Some of them,Some of them,No,No,unknown,No,unknown,3.0,Female
1189,2014-12-15 00:43:49,40,Male,United States,AL,No,Yes,Yes,Sometimes,6-25,No,Yes,Yes,Yes,No,No,Yes,unknown,unceratin,No,Some of them,No,No,No,Yes,No,unknown,15.0,Male
1190,2015-01-03 03:38:30,44,M,United States,OH,No,Yes,Yes,Sometimes,100-500,No,Yes,Yes,Yes,No,Yes,Yes,unknown,unceratin,No,Some of them,Some of them,No,No,unknown,No,My mental health issues were the direct result of the trauma from childhood abuse. Most (all?) of the Prompt-sponsored/related presentations I've seen have been about congenital mental health issues that are treatable with continued medication. For me medication only provided temporary assistance. I needed years of (continuing) therapy to deal with PTSD and related disorders (depression anxiety suicidal tendencies others). I haven't seen many in our community discussing trauma-related mental health issues but they are just as real and just as debilitating.,63.0,Male
1191,2015-02-21 04:16:05,34,Male,Canada,unknown,No,Yes,No,Sometimes,More than 1000,No,Yes,Yes,unknown,Yes,Yes,Yes,unknown,unceratin,No,No,No,No,Maybe,unknown,No,unknown,300.0,Male
1192,2015-02-21 04:16:23,37,Male,United Kingdom,unknown,No,No,No,Never,26-100,Yes,Yes,unknown,No,No,No,unknown,Somewhat easy,No,No,Some of them,Yes,No,Yes,unknown,No,unknown,300.0,Male
1193,2015-02-21 04:18:48,38,male,Italy,unknown,No,No,No,Never,26-100,No,Yes,unknown,unknown,unknown,unknown,Yes,unknown,No,No,Some of them,Yes,Yes,Maybe,No,No,unknown,15.0,Male
1194,2015-02-21 04:19:28,27,male,Germany,unknown,No,No,No,Sometimes,26-100,No,Yes,unknown,unknown,No,No,unknown,unknown,No,No,Some of them,Yes,Yes,Yes,unknown,No,unknown,3.0,Male
1195,2015-02-21 04:23:05,34,female,Ireland,unknown,No,No,Yes,Sometimes,500-1000,No,No,Yes,Yes,Yes,No,Yes,unknown,Yes,Yes,Some of them,Some of them,No,No,Yes,No,unknown,300.0,Female
1196,2015-02-21 04:32:45,35,Female,Ireland,unknown,No,No,No,Rarely,1-5,No,Yes,unknown,No,No,No,No,unknown,unceratin,No,Some of them,No,No,Maybe,No,No,unknown,3.0,Female
1197,2015-02-21 04:34:56,34,male,Ireland,unknown,No,No,Yes,Often,6-25,No,Yes,No,No,No,No,unknown,Somewhat difficult,Yes,unceratin,Some of them,Yes,No,Maybe,No,No,unknown,15.0,Male
1198,2015-02-21 04:41:28,32,Male,United States,TX,No,No,Yes,Often,26-100,Yes,Yes,Yes,unknown,No,unknown,unknown,Very difficult,Yes,unceratin,Some of them,No,No,No,unknown,No,unknown,63.0,Male
1199,2015-02-21 04:51:53,25,male,Ireland,unknown,No,No,No,Sometimes,100-500,No,Yes,unknown,unknown,No,unknown,unknown,unknown,unceratin,No,Some of them,Yes,No,No,unknown,No,unknown,3.0,Male
1200,2015-02-21 04:55:11,28,Male,Australia,unknown,No,No,Yes,Often,100-500,Yes,Yes,No,Yes,No,No,unknown,unknown,Yes,No,No,No,No,Maybe,No,No,unknown,300.0,Male
1201,2015-02-21 05:11:37,28,Female,United States,TX,No,No,Yes,Rarely,6-25,No,Yes,Yes,No,No,No,unknown,Somewhat easy,Yes,Yes,Some of them,No,No,No,No,Yes,unknown,63.0,Female
1202,2015-02-21 05:34:27,31,Male,Brazil,unknown,Yes,No,Yes,Sometimes,1-5,No,Yes,No,Yes,No,No,No,unknown,No,No,Yes,Yes,No,Maybe,unknown,No,unknown,3.0,Male
1203,2015-02-21 05:55:13,24,Male,United Kingdom,unknown,No,No,No,Sometimes,100-500,No,Yes,unknown,unknown,No,No,unknown,Somewhat easy,unceratin,unceratin,Some of them,Yes,No,Maybe,unknown,No,unknown,1001.0,Male
1204,2015-02-21 05:55:17,34,Male,Ireland,unknown,No,Yes,Yes,Never,1-5,Yes,Yes,No,No,No,No,unknown,unknown,unceratin,No,Some of them,Yes,No,No,unknown,No,unknown,1001.0,Male
1205,2015-02-21 06:06:09,32,male,Ireland,unknown,No,No,Yes,Sometimes,6-25,No,Yes,No,No,No,No,unknown,Somewhat easy,No,No,Some of them,Yes,No,Maybe,unknown,No,unknown,1001.0,Male
1206,2015-02-21 06:19:41,34,Male,United Kingdom,unknown,No,Yes,No,Often,26-100,Yes,No,unknown,unknown,No,No,unknown,Somewhat easy,unceratin,No,Some of them,Yes,Maybe,Yes,Yes,No,unknown,63.0,Male
1207,2015-02-21 08:21:36,23,Male,United States,TX,No,No,Yes,Sometimes,1-5,No,Yes,No,Yes,No,No,No,Very easy,unceratin,unceratin,Some of them,Yes,No,No,No,No,unknown,15.0,Male
1208,2015-02-21 08:54:40,33,Male,Czech Republic,unknown,No,Yes,No,Often,100-500,No,Yes,No,Yes,No,No,unknown,Somewhat easy,No,No,Some of them,Yes,Maybe,Maybe,unknown,Yes,unknown,1001.0,Male
1209,2015-02-21 08:56:27,29,male,Singapore,unknown,No,Yes,Yes,Sometimes,26-100,No,Yes,unknown,unknown,No,No,unknown,Somewhat difficult,unceratin,No,No,No,No,Maybe,No,No,it is my opinion that bad mental health is a red flag for employers and i would never bring it up.,63.0,Male
1210,2015-02-21 09:10:26,24,male,Ireland,unknown,No,Yes,No,Sometimes,1-5,No,Yes,No,No,No,No,unknown,unknown,unceratin,unceratin,No,No,No,No,unknown,No,unknown,15.0,Male
1211,2015-02-21 09:16:45,45,male,Ireland,unknown,No,No,No,Never,More than 1000,Yes,Yes,unknown,unknown,No,No,unknown,unknown,Yes,No,Yes,Some of them,No,No,No,Yes,unknown,1001.0,Male
1212,2015-02-21 09:18:20,34,Female,United Kingdom,unknown,No,No,Yes,Sometimes,More than 1000,No,No,No,Yes,No,Yes,Yes,Somewhat difficult,unceratin,unceratin,Some of them,Yes,No,Maybe,No,Yes,unknown,63.0,Female
1213,2015-02-21 09:19:12,31,Male,Philippines,unknown,No,No,No,Sometimes,More than 1000,No,Yes,unknown,No,No,No,unknown,Very difficult,Yes,Yes,Some of them,No,No,Maybe,No,Yes,unknown,300.0,Male
1214,2015-02-21 09:22:23,33,Male,United States,FL,No,No,Yes,Often,26-100,Yes,Yes,Yes,Yes,No,No,Yes,unknown,unceratin,No,Some of them,No,No,Maybe,unknown,No,unknown,3.0,Male
1215,2015-02-21 09:29:20,28,male,Netherlands,unknown,No,No,No,Sometimes,6-25,No,Yes,No,unknown,No,No,unknown,Somewhat easy,unceratin,unceratin,Some of them,Some of them,No,No,unknown,No,unknown,63.0,Male
1216,2015-02-21 09:30:14,27,Male,United Kingdom,unknown,No,No,No,Rarely,More than 1000,Yes,No,unknown,unknown,No,Yes,unknown,unknown,No,No,Some of them,Yes,No,No,unknown,No,unknown,1001.0,Male
1217,2015-02-21 09:30:29,42,male,Ireland,unknown,No,No,No,Never,26-100,No,Yes,No,Yes,No,No,No,Somewhat difficult,Yes,Yes,Some of them,Some of them,No,No,No,No,unknown,63.0,Male
1218,2015-02-21 09:33:29,28,male,Netherlands,unknown,No,No,No,Sometimes,6-25,No,Yes,No,unknown,No,No,unknown,Somewhat easy,unceratin,unceratin,Some of them,Some of them,No,No,unknown,No,unknown,1001.0,Male
1219,2015-02-21 09:48:13,38,Male,United States,TX,No,No,Yes,Sometimes,More than 1000,Yes,Yes,Yes,No,Yes,Yes,Yes,Very easy,No,No,Yes,Yes,No,No,unknown,No,I openly discuss my mental health struggles. I have found that doing so encourages people who also struggle to seek treatment. I'm willing to risk losing the support of people who don't understand if it helps those who understand all too well.,1001.0,Male
1220,2015-02-21 10:00:50,46,Male,United States,CA,No,Yes,Yes,Often,26-100,No,Yes,unknown,No,No,No,unknown,unknown,unceratin,No,Some of them,No,No,No,No,No,unknown,63.0,Male
1221,2015-02-21 10:45:51,46,male,United States,MD,No,Yes,Yes,Sometimes,100-500,Yes,Yes,unknown,unknown,unknown,unknown,unknown,unknown,No,No,Some of them,Yes,Yes,Yes,unknown,No,Just starting a new job hence the numerous I don't know selections.,15.0,Male
1222,2015-02-21 11:48:52,41,female,Netherlands,unknown,Yes,No,Yes,Rarely,1-5,Yes,Yes,unknown,Yes,unknown,Yes,No,Somewhat easy,No,No,Yes,Yes,Yes,Yes,Yes,No,The data will be skewed for self-employed people as the questions contain some bias.Having said that: being self-employed I *choose* to work for companies which want to employ *me* not just my skills but including my opinions my life-experience etc. If a potential contract/job doesn't *feel* right I prefer to not take it (and be poor) than to compromise myself.,15.0,Female
1223,2015-02-21 11:55:46,23,Male ,United Kingdom,unknown,No,No,No,Never,26-100,No,Yes,unknown,No,No,No,unknown,Somewhat easy,unceratin,No,Some of them,Some of them,No,Maybe,Yes,Yes,Although my employer does everything they can to accommodate employees with mental health problems when those individuals cannot carry out any work assigned to them (even over the course of months) they appear to have no alternative but to terminate their employment. However I believe this would be the same for a physical health problem. ,15.0,Male
1224,2015-02-21 13:19:11,24,male,Ireland,unknown,No,Yes,Yes,Sometimes,More than 1000,No,Yes,Yes,Yes,No,Yes,unknown,Somewhat easy,unceratin,No,Some of them,No,No,Maybe,Yes,Yes,unknown,1001.0,Male
1225,2015-02-21 15:28:57,23,female,Ireland,unknown,No,No,Yes,Rarely,26-100,No,Yes,No,Yes,Yes,No,unknown,unknown,No,No,Yes,Some of them,No,Maybe,unknown,No,unknown,15.0,Female
1226,2015-02-21 17:19:18,39,Male,Netherlands,unknown,No,No,No,Sometimes,More than 1000,No,No,Yes,unknown,Yes,unknown,unknown,Somewhat easy,unceratin,unceratin,No,Some of them,No,No,Yes,No,unknown,15.0,Male
1227,2015-02-21 18:54:12,32,Female,Ireland,unknown,No,Yes,No,Never,More than 1000,No,Yes,Yes,Yes,unknown,Yes,Yes,unknown,unceratin,No,Some of them,Some of them,No,No,unknown,No,unknown,63.0,Female
1228,2015-02-21 18:59:05,25,Male,United States,MN,No,Yes,Yes,Sometimes,26-100,No,Yes,unknown,Yes,No,No,unknown,Somewhat easy,Yes,No,Some of them,Some of them,No,Maybe,unknown,No,unknown,1001.0,Male
1229,2015-02-22 02:40:32,39,Male,Greece,unknown,No,No,No,Sometimes,6-25,Yes,Yes,No,No,No,No,Yes,unknown,Yes,No,No,No,No,No,unknown,No,unknown,63.0,Male
1230,2015-02-24 08:54:35,23,Female,United Kingdom,unknown,No,Yes,Yes,Sometimes,6-25,No,Yes,No,Yes,No,Yes,Yes,Very easy,No,No,Yes,Yes,Maybe,Maybe,Yes,No,unknown,1001.0,Female
1231,2015-02-24 08:58:08,24,Cis Man,United Kingdom,unknown,Yes,No,Yes,Sometimes,6-25,Yes,Yes,No,No,No,No,unknown,unknown,unceratin,unceratin,Some of them,Some of them,No,Maybe,unknown,Yes,unknown,750.0,Male
1232,2015-02-24 09:00:56,25,Male,United Kingdom,unknown,No,Yes,Yes,Sometimes,More than 1000,No,No,Yes,Yes,Yes,Yes,Yes,Very easy,No,No,Yes,Yes,Yes,Yes,Yes,No,I work at a large university with a track record of health and wellbeing support,300.0,Male
1233,2015-02-24 09:13:49,23,Male,United Kingdom,unknown,No,No,Yes,Rarely,6-25,No,Yes,No,Yes,No,No,unknown,unknown,No,No,Yes,Yes,No,Maybe,unknown,No,unknown,15.0,Male
1234,2015-02-24 09:15:13,24,"ostensibly male, unsure what that really means",United Kingdom,unknown,No,No,Yes,Sometimes,6-25,No,No,unknown,No,No,unknown,unknown,unknown,Yes,unceratin,No,No,No,Maybe,unknown,No,i'm in a country with social health care so my options are not dependant on my employer. this makes a few of the early questions less relevant than they would be for a resident of the US.,63.0,Male
1235,2015-02-24 09:18:25,23,Male,Canada,unknown,No,No,Yes,Often,26-100,No,Yes,Yes,Yes,Yes,unknown,unknown,unknown,unceratin,No,Yes,Some of them,No,No,unknown,No,unknown,1001.0,Male
1236,2015-02-24 10:32:32,60,Male,United States,CA,No,No,Yes,Often,More than 1000,Yes,Yes,unknown,No,Yes,unknown,unknown,Somewhat easy,unceratin,unceratin,Some of them,No,No,Maybe,unknown,No,unknown,1001.0,Male
1237,2015-02-26 05:44:16,28,male,Ireland,unknown,No,No,No,Sometimes,26-100,No,Yes,No,Yes,No,No,Yes,unknown,Yes,unceratin,No,No,No,No,No,Yes,unknown,300.0,Male
1238,2015-04-02 15:47:43,28,Male,United States,TN,No,Yes,Yes,Often,More than 1000,No,No,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Yes,unceratin,Some of them,Yes,No,No,No,Yes,unknown,300.0,Male
1239,2015-04-04 11:22:05,30,male,Netherlands,unknown,No,No,No,Sometimes,500-1000,No,Yes,unknown,No,No,No,unknown,unknown,unceratin,No,Yes,Yes,Maybe,Yes,unknown,No,unknown,15.0,Male
1240,2015-04-06 14:58:29,31,male,Germany,unknown,No,Yes,Yes,Sometimes,100-500,No,Yes,unknown,No,No,No,Yes,Somewhat easy,No,No,Some of them,No,No,No,unknown,No,unknown,63.0,Male
1241,2015-04-11 14:35:22,31,Male,Poland,unknown,Yes,No,Yes,Often,6-25,Yes,Yes,No,No,No,No,unknown,Somewhat easy,unceratin,No,Some of them,No,No,No,unknown,No,unknown,63.0,Male
1242,2015-04-23 14:03:51,28,Male,Ireland,unknown,No,No,Yes,Rarely,26-100,No,Yes,unknown,No,No,unknown,unknown,unknown,unceratin,No,No,No,No,Maybe,unknown,No,unknown,63.0,Male
1243,2015-05-05 14:22:18,43,f,United States,FL,No,Yes,Yes,Rarely,More than 1000,Yes,Yes,Yes,Yes,No,Yes,unknown,unknown,No,No,Some of them,Yes,No,No,unknown,No,unknown,300.0,Female
1244,2015-05-05 15:16:25,32,female,United Kingdom,unknown,No,No,No,Sometimes,More than 1000,No,No,No,No,No,unknown,unknown,unknown,unceratin,No,Some of them,Yes,No,Yes,No,No,unknown,300.0,Female
1245,2015-05-06 10:14:50,22,Male,Australia,unknown,No,Yes,Yes,Often,100-500,No,No,Yes,Yes,Yes,Yes,Yes,unknown,unceratin,unceratin,No,Yes,No,Maybe,unknown,Yes,In australia all organisations of a certain size have to provide free access to a 'employee assistance program' to discuss work and personal issues.EAPs are an external provider totally confidential and anonymous (ring up andsay the name of who you work for - so they know to bill your work)  and they offer phone and face to face consults.,1001.0,Male
1246,2015-05-06 16:55:58,32,Male,United States,OR,No,No,No,Never,100-500,No,Yes,Yes,unknown,unknown,Yes,unknown,Somewhat easy,No,No,No,Some of them,Maybe,Yes,unknown,No,unknown,63.0,Male
1247,2015-05-07 10:08:50,36,male,Finland,unknown,No,No,Yes,Often,6-25,No,Yes,No,No,No,No,No,Very difficult,Yes,No,Some of them,No,No,Maybe,unknown,Yes,unknown,63.0,Male
1248,2015-06-25 12:24:31,41,Female,United States,WA,No,Yes,Yes,Sometimes,26-100,No,Yes,Yes,No,No,unknown,unknown,unknown,Yes,unceratin,No,No,No,No,unknown,No,unknown,1001.0,Female
1249,2015-07-22 18:57:54,30,M,United States,CA,No,Yes,Yes,Sometimes,26-100,No,Yes,Yes,Yes,unknown,No,Yes,Very easy,No,No,Yes,Yes,Maybe,Maybe,Yes,No,Bipolar disorder ,300.0,Male
